id,x,y
7908,6435139.1268,5666643.751800002
7909,6435208.009,5666644.062000001
7910,6431968.6405,5663763.2936
7911,6433440.992000001,5660967.322000002
7912,6434403.1082,5664359.4505
7913,6433320.6697,5664361.5222
7914,6433176.8583,5665938.159800001
7915,6433139.485,5665950.137
7916,6433123.004,5665913.509
7917,6433141.458,5665954.1
7918,6432488.1386,5665964.558700001
7919,6432538.4979,5665983.912699998
7920,6424732.052,5669919.374
7921,6424744.156,5669875.995999998
7922,6433367.7329,5663781.4411
7923,6434801.2406,5667361.952199998
7924,6434792.377,5667359.306399999
7925,6431971.0413,5663370.933800002
7926,6425901.3610000005,5669935.127
7927,6426013.721,5670151.686000002
7928,6425895.707,5669917.8330000015
7929,6425849.323,5669835.946
7930,6426343.501,5669731.6510000015
7931,6426362.741,5669800.412000001
7932,6426491.445,5669691.497
7933,6425744.2479,5669461.800000002
7934,6425937.237000001,5669064.307999999
7935,6424939.7732,5669118.631300001
7936,6425138.3997,5669710.5963
7937,6424094.1071,5669488.3685
7938,6424218.1865,5669427.967599999
7939,6423327.2419,5669957.1209
7940,6423269.743,5669981.846000001
7941,6423270.518999999,5669886.050000002
7942,6423292.5564,5669930.4253
7943,6423562.9879,5669173.1318999985
7944,6422075.438999999,5668413.737000001
7945,6431657.869,5662535.4240000015
7946,6430555.972,5661971.607000002
7947,6430757.355,5661891.022999999
7948,6432266.1273,5662970.4146
7949,6432538.3856,5662748.100299999
7950,6432547.7486,5662715.960899998
7951,6432537.7317,5662761.7612999985
7952,6432541.522000001,5662754.8267
7953,6432805.5391,5662767.3454
7954,6432816.5473,5662743.1293
7955,6432807.7923,5662761.764900002
7956,6434288.624,5664539.871200001
7957,6434018.306,5666441.365499998
7958,6438784.124,5669969.642000001
7959,6435923.376,5665076.016000002
7960,6435789.421,5665077.319
7961,6429560.785,5666143.3259999985
7962,6437059.976,5669489.002
7963,6437343.275,5669611.089
7964,6435841.955,5663223.179
7965,6435901.915,5663180.697000002
7966,6435598.568,5659030.404999998
7967,6433146.457,5660513.054
7968,6422418.631,5668997.578
7969,6435747.6525,5667463.1603
7970,6435505.3483,5666683.9613000015
7971,6420403.351,5668725.374
7972,6420446.536,5668835.842
7973,6426804.153,5660648.344000001
7974,6431179.3801,5662282.711100001
7975,6431062.981000001,5658466.0989999985
7976,6440001.927,5664092.869000001
7977,6430942.62,5659609.987000001
7978,6430911.385,5659636.748
7979,6430930.364,5659650.895
7980,6430911.887999999,5659677.438999998
7981,6430892.217,5659662.82
7982,6437918.731000001,5662965.949999998
7983,6424420.0879999995,5670734.137999999
7984,6424365.714,5670561.402000002
7985,6424400.488,5670487.197000002
7986,6424428.972,5670426.964
7987,6427715.012,5658547.597999998
7988,6427813.246,5658566.2360000005
7989,6427268.789,5667916.375
7990,6432386.518999999,5666191.806
7991,6432402.177999999,5666385.275
7992,6436561.683999999,5663228.116
7993,6427584.3999,5667581.517100002
7994,6427613.7608,5667527.4559
7995,6427609.3378,5667534.2683000015
7996,6427704.7778,5667469.218900002
7997,6436527.984,5662961.44
7998,6436654.419,5662906.32
7999,6431977.66,5657774.749
8000,6432840.992000001,5670000.65
8001,6434262.7517,5658152.7095
8002,6431361.477999999,5671471.73
8003,6430723.036,5671038.626
8004,6426929.455,5665087.346000001
8005,6426913.544,5665055.572000002
8006,6426966.506,5665144.9010000015
8007,6426974.832,5665216.483999998
8008,6423394.2514,5670118.5219
8009,6437564.301,5663644.657000001
8010,6437793.6729999995,5663603.52
8011,6437480.417,5663675.6
8012,6439210.396000001,5670402.347999998
8013,6432704.94,5665638.7420000015
8014,6423826.911,5671786.7239999985
8015,6423050.947000001,5668414.238
8016,6423026.618,5668434.054
8017,6437221.469,5663354.546
8018,6437130.022999999,5663429.062999999
8019,6428986.7226,5668237.405200001
8020,6424650.3493,5673533.9811
8021,6432320.222999999,5660785.832
8022,6428478.732999999,5664657.009
8023,6432047.169,5664163.244999999
8024,6420586.252,5665670.74
8025,6431529.877,5663416.4860000005
8026,6431148.1931,5662243.9059
8027,6433180.4484,5664395.6371
8028,6433181.3156,5664399.6216
8029,6427730.8484,5658282.042099998
8030,6427258.35,5660982.287000001
8031,6427541.6262,5667526.2082
8032,6435616.6682,5667542.455399998
8033,6435626.3149,5667545.6195
8034,6435639.632,5667549.9802
8035,6425688.6012,5667521.599099998
8036,6427424.4635,5667566.4638
8037,6427474.3279,5667532.4209
8038,6428065.477000001,5667577.300000002
8039,6426349.1005,5660654.9156
8040,6431894.5501,5657893.3421
8041,6432177.493,5658637.643999998
8042,6432155.772999999,5659166.413000002
8043,6428463.991,5660569.391000002
8044,6428014.6975,5664337.7163
8045,6421738.0978,5664701.9132
8046,6426459.7291,5664084.2545
8047,6435509.242000001,5667216.164000001
8048,6435146.195,5666734.191000001
8049,6435151.54,5666756.233999998
8050,6431677.106000001,5668178.4520000005
8051,6427761.5281,5667467.6186
8052,6429086.5579,5668262.8386
8053,6434266.324,5667508.533
8054,6438178.8687,5668450.820900002
8055,6438371.515,5668627.021000001
8056,6438507.5031,5668730.360200001
8057,6438161.198,5668415.08
8058,6438160.4229999995,5668425.3555
8059,6430665.7273,5661770.553200001
8060,6432978.5124,5668454.262700002
8061,6432178.732999999,5668535.232999999
8062,6432159.125,5668516.550000002
8063,6433006.7551,5668537.707800001
8064,6433022.4212,5668590.8267
8065,6433040.6918,5668675.112299998
8066,6433041.6772,5668680.111300001
8067,6428452.4472,5666660.331499998
8068,6427395.3751,5657663.173900002
8069,6430696.7057,5659992.3977000015
8070,6430651.9361,5660005.6425
8071,6431280.0839,5664873.316000001
8072,6431617.4944,5664690.386
8073,6428351.722999999,5666354.5479999995
8074,6428373.136,5666398.0139999995
8075,6435595.2669,5666716.669299998
8076,6427682.322000001,5666727.357000002
8077,6435919.316000001,5666728.774
8078,6429428.972999999,5663004.0977
8079,6431150.5086,5662245.555199998
8080,6431179.4971,5662224.207800001
8081,6431170.7046,5662197.7882
8082,6428966.6283,5662299.816400001
8083,6421988.852000001,5668433.0479999995
8084,6426815.6,5668193.767999998
8085,6426662.557,5668195.324200002
8086,6429308.9041,5668700.246099999
8087,6429737.6393,5669068.506999998
8088,6429803.2409,5669130.3507
8089,6429807.4574,5669052.489700002
8090,6429796.494,5669145.961100001
8091,6429631.16,5669098.503000001
8092,6429645.3270000005,5669114.7821
8093,6436221.6618,5659751.1919
8094,6436357.2767,5659832.089
8095,6430364.243,5659791.399
8096,6428313.2638,5660320.037699998
8097,6428329.1388,5660167.3728
8098,6428341.1779,5659505.3761
8099,6428273.732000001,5658842.693
8100,6428197.996,5658773.335999999
8101,6428685.4027,5659018.7414
8102,6429501.7870000005,5659145.025
8103,6429506.822000001,5659057.785
8104,6431668.8219,5657214.6603
8105,6431231.962,5658537.449999998
8106,6431458.0865,5658453.5406
8107,6432306.256,5658749.149
8108,6432042.592,5659324.339
8109,6432054.228999999,5659675.695
8110,6432789.0737,5660147.7928
8111,6432994.2385,5660183.4362
8112,6433340.9104,5664361.191400001
8113,6433458.932999999,5664553.304
8114,6433478.277000001,5664546.297
8115,6422999.2752,5664570.3697
8116,6423125.2605,5664554.3849
8117,6432350.6786,5665075.466
8118,6432627.7427,5665274.650900002
8119,6432634.9963,5665257.7565
8120,6432656.8079,5665262.0459
8121,6432634.7209,5665278.874500001
8122,6432624.07,5665282.455399998
8123,6432582.8499,5665235.964400001
8124,6432402.4242,5665147.4496
8125,6432723.2846,5665385.8782
8126,6435317.1549,5659772.720899999
8127,6435637.0733,5659556.1383
8128,6435362.5113,5659487.3968
8129,6435494.6783,5658903.625800001
8130,6435359.1507,5658502.4876000015
8131,6437366.326,5663362.374
8132,6437487.227999999,5663382.084000002
8133,6421021.677999999,5665646.147999999
8134,6421076.653,5665672.086999998
8135,6421016.891,5665517.1740000015
8136,6427384.101,5660436.2360000005
8137,6427512.552999999,5660460.347999998
8138,6427355.985,5660491.197000002
8139,6431726.377,5657485.58
8140,6422090.7519,5667159.7239
8141,6432489.66,5664641.562999999
8142,6428514.2089,5667221.616800001
8143,6427155.0718,5666949.5989
8144,6427151.9631,5666948.453299998
8145,6430304.4704,5665212.186100001
8146,6430207.966,5665190.079
8147,6430672.159,5665100.627
8148,6435817.367000001,5660068.967999999
8149,6435846.6069,5660026.9607
8150,6433431.73,5660760.408
8151,6435563.82,5658986.987000001
8152,6435636.746,5659072.044
8153,6435138.697000001,5668266.774
8154,6435320.219,5668635.288000002
8155,6435341.333,5668686.851
8156,6434953.759,5667773.818
8157,6435479.7870000005,5668640.366
8158,6428474.403,5660439.977999999
8159,6428485.6487,5660351.412699998
8160,6428563.4229999995,5659469.3599999985
8161,6428610.188999999,5659461.369999999
8162,6428705.3507,5666420.8982
8163,6426337.2825,5667479.4519
8164,6427111.4848,5666884.9004
8165,6427110.8055,5666882.120100001
8166,6428130.2792,5666460.5397
8167,6428416.0219,5666318.319700001
8168,6428424.2508,5666313.3158
8169,6427642.929,5664572.582
8170,6427467.004,5664562.374
8171,6427304.909,5664554.296
8172,6439029.237000001,5670282.778000001
8173,6432164.4341,5659692.944499998
8174,6432165.4802,5659700.6852
8175,6432166.1110000005,5659704.7861
8176,6432166.2098,5659707.2601
8177,6432166.4395,5659710.782600001
8178,6432120.022000001,5657983.897000001
8179,6436432.113,5663345.362000001
8180,6436438.182,5663239.664999999
8181,6425462.779,5662960.404999998
8182,6425418.575,5662877.164000001
8183,6425520.259,5663070.626
8184,6426391.231000001,5663403.677999998
8185,6426335.682,5663326.021000001
8186,6426403.373,5663276.755000001
8187,6426455.086,5663347.995999998
8188,6426465.705,5663231.2349999985
8189,6425480.886,5668676.7990000015
8190,6425291.376,5668817.876
8191,6439576.296,5664329.08
8192,6439641.853999999,5664346.0260000015
8193,6439645.795,5664337.865
8194,6439695.618,5664355.721999999
8195,6439631.813999999,5664382.954
8196,6436008.791,5659787.107999999
8197,6436289.475,5659957.142000001
8198,6429281.666,5662607.3610000005
8199,6429272.067000001,5662574.062000001
8200,6429302.143999999,5662680.051999999
8201,6429262.682,5662540.096999999
8202,6429360.816000001,5662577.119000001
8203,6429324.313999999,5662523.102999999
8204,6429306.592,5662565.464
8205,6437090.732000001,5664088.529999998
8206,6437322.64,5664229.717999999
8207,6420425.114,5669107.568
8208,6420622.574,5669077.76
8209,6432590.953,5669079.251
8210,6432585.2,5668971.869999999
8211,6432586.663,5668947.824999998
8212,6432594.794,5668836.182
8213,6424699.636,5665704.948000001
8214,6424132.322000001,5665725.91
8215,6424989.517000001,5665672.192000001
8216,6425041.294,5665666.857999999
8217,6425107.102000001,5665676.2349999985
8218,6424685.102999999,5665706.272000001
8219,6425749.567000001,5668794.4520000005
8220,6425712.164,5668828.130000001
8221,6426020.643999999,5668554.629000002
8222,6426032.607000001,5668589.16
8223,6430437.292,5661323.6740000015
8224,6420224.496,5669755.557
8225,6431087.4120000005,5657953.454
8226,6430778.621,5658109.9580000015
8227,6431144.292,5657908.82
8228,6427820.687999999,5658531.153000001
8229,6427803.526000001,5658666.9509999985
8230,6429777.012999999,5662362.834000002
8231,6429858.029,5662338.732999999
8232,6429886.3,5662330.3489999985
8233,6436992.02,5662955.645
8234,6437594.078,5663358.307
8235,6437584.63,5663309.775
8236,6437474.708,5663334.16
8237,6437690.904,5663340.733999998
8238,6431638.2319,5659078.2596
8239,6425532.7814,5668576.865700001
8240,6425883.878,5669009.209000002
8241,6432385.166,5664756.105
8242,6432473.455,5664744.449999998
8243,6432515.2,5664728.142999998
8244,6429834.047,5660419.255000001
8245,6431491.242000001,5658160.293
8246,6431552.489,5658142.686000002
8247,6435803.286,5663142.948000001
8248,6436651.1729999995,5657688.6110000005
8249,6436531.655,5657501.784
8250,6425602.515,5668841.662000001
8251,6440370.5370000005,5663648.2420000015
8252,6440241.301,5663739.399
8253,6427948.5370000005,5658792.426999999
8254,6422172.8339,5667765.818700002
8255,6422072.9860000005,5667492.720000002
8256,6422090.862000001,5667539.795
8257,6422122.7407,5667632.753699998
8258,6422247.332,5667495.612000001
8259,6422123.8027,5667798.1347
8260,6432083.679,5664583.932
8261,6437142.51,5663814.7919999985
8262,6437215.868,5663816.027000002
8263,6437280.417,5663780.933999999
8264,6437304.833,5663822.969000001
8265,6431229.262999999,5663772.838
8266,6431147.522000001,5663908.855
8267,6431355.405,5663562.721999999
8268,6431413.275,5663468.558999999
8269,6440827.981000001,5663839.3889999995
8270,6441029.664,5664119.531
8271,6429240.799,5662582.880999999
8272,6425884.8804,5668843.7968000015
8273,6426056.3307,5668667.583900001
8274,6427163.399,5663101.251
8275,6427189.462,5663178.907000001
8276,6427122.342999999,5663107.181
8277,6432363.558999999,5660598.123
8278,6426176.6620000005,5665924.6170000015
8279,6426230.568,5666040.785
8280,6422388.7073,5667008.497199999
8281,6422492.2176,5666978.781400002
8282,6424592.4474,5665116.189099999
8283,6424532.752,5670463.75
8284,6432171.5479999995,5666209.823999999
8285,6434187.105,5660985.879000002
8286,6426759.406,5666043.3610000005
8287,6426765.25,5666039.668
8288,6430713.589,5665269.130999999
8289,6430776.637999999,5665518.581
8290,6433011.82,5662106.23
8291,6432952.296,5662102.315
8292,6427140.411,5666923.243000002
8293,6439914.691000001,5664188.4860000005
8294,6439934.09,5664150.103999999
8295,6421211.282000001,5667926.477000001
8296,6429915.797,5662437.231000002
8297,6429844.234,5662180.071
8298,6426758.522000001,5662535.373
8299,6426372.58,5662864.766000002
8300,6428037.417,5660751.784
8301,6428044.172,5660642.274
8302,6427583.0370000005,5664067.929
8303,6427701.373,5664102.103999999
8304,6425846.103999999,5669991.7979999995
8305,6428569.346,5667098.938999998
8306,6428557.163,5667099.437000001
8307,6428481.344,5667106.9240000015
8308,6440725.7979999995,5663934.988
8309,6440770.896000001,5663892.649
8310,6440772.1389999995,5663998.307999999
8311,6440790.682999999,5664046.414000001
8312,6440536.083,5664005.018999998
8313,6432732.016,5667740.561000002
8314,6432880.137,5667824.51
8315,6427818.092,5661142.469000001
8316,6427731.357999999,5661027.045
8317,6432390.652000001,5665368.414000001
8318,6430058.294,5665300.147999999
8319,6426162.231000001,5663465.056
8320,6425993.23,5663400.395
8321,6427668.231000001,5663811.323999999
8322,6433385.0370000005,5661171.471000001
8323,6440068.755,5664177.942000001
8324,6432517.765,5668944.255999999
8325,6426921.245,5663068.243000002
8326,6426970.937999999,5663170.33
8327,6426935.442000001,5663097.494000001
8328,6423059.242000001,5668587.892000001
8329,6423328.357999999,5668528.982999999
8330,6430066.884,5663396.953
8331,6430082.557999999,5663345.1400000015
8332,6430009.719,5663587.352999999
8333,6430062.22,5663412.488
8334,6435959.721,5658030.296
8335,6436008.641,5658014.846999999
8336,6425430.097,5668970.977999999
8337,6425336.864,5668987.074999998
8338,6425367.515,5669032.134
8339,6436031.391,5659932.443
8340,6435980.41,5660016.844000001
8341,6419922.368,5669038.062000001
8342,6419950.454,5669123.17
8343,6419925.938999999,5669097.772999999
8344,6432036.292,5669486.105
8345,6432084.9520000005,5669478.1110000005
8346,6432738.7977,5665381.6647
8347,6425828.032000001,5665603.268999998
8348,6425910.496,5665580.921
8349,6432231.836,5667231.123
8350,6432246.8503,5667226.7555
8351,6432175.737000001,5668159.904999998
8352,6432181.475,5668161.054
8353,6432164.488,5668156.470000002
8354,6432223.0465,5668167.9509
8355,6432169.4658,5668196.558499998
8356,6432168.3038,5668203.569900001
8357,6432157.9589,5668263.597999998
8358,6432129.3838,5668404.9387
8359,6430572.554,5661612.935000001
8360,6430494.562999999,5661573.4920000015
8361,6430487.288,5661569.342
8362,6431592.342,5658325.717
8363,6431613.3027,5658402.105900002
8364,6431676.7870000005,5658598.779999998
8365,6431636.021000001,5658611.392999998
8366,6431631.666,5658598.255000001
8367,6431654.187999999,5658664.467
8368,6431658.464,5658677.175000002
8369,6431693.227999999,5658650.652000002
8370,6431708.404,5658699.413000002
8371,6432257.642999999,5659001.544
8372,6429640.63,5665723.316000001
8373,6429523.977000001,5665765.589
8374,6429589.851,5665865.342999999
8375,6429564.735,5665862.741
8376,6429653.757999999,5665776.056
8377,6426827.965,5666010.855
8378,6426841.881,5666041.334000002
8379,6427704.387,5658658.414999999
8380,6426570.1047,5668713.3233
8381,6431185.155,5671637.204
8382,6431833.697000001,5667075.635
8383,6431343.222999999,5667595.872
8384,6431450.503,5667473.107000002
8385,6431499.357000001,5667417.615
8386,6431902.24,5667059.162000001
8387,6431597.779,5667305.0479999995
8388,6431621.675,5667277.643999998
8389,6428201.665,5667243.456
8390,6428258.411,5667131.602999999
8391,6428240.038,5667098.253000001
8392,6428114.793,5667047.033
8393,6428128.147000001,5667044.915999998
8394,6439757.372,5664376.334000002
8395,6439972.145,5664200.4849999985
8396,6437256.092,5666534.846000001
8397,6437288.551,5666572.879000002
8398,6437345.305,5666635.995999998
8399,6437492.649,5666796.472999998
8400,6431678.1615,5661258.636399998
8401,6431666.3851,5661264.9618
8402,6423056.807999999,5669839.211999998
8403,6427113.757999999,5663178.864
8404,6427099.7592,5663142.180500002
8405,6423322.182999999,5664373.5649
8406,6423330.4243,5664371.7129
8407,6423359.8915,5664365.192700001
8408,6423368.4798,5664363.292400002
8409,6423380.6541,5664360.5986
8410,6423384.6475,5664359.715
8411,6423307.7424,5669402.8901
8412,6423406.817000001,5669364.7409000015
8413,6423445.7028,5669350.2707
8414,6437721.517000001,5663938.472999998
8415,6437836.032000001,5663879.938999998
8416,6439329.257,5669942.914000001
8417,6425729.3051,5669002.017899998
8418,6425531.5286,5669150.8463
8419,6425379.2414,5669205.554300001
8420,6425417.366,5669264.293
8421,6425442.478999999,5669295.922
8422,6434509.946,5663504.1510000015
8423,6434373.9182,5663572.023499999
8424,6434368.5531,5663573.338199999
8425,6434168.5845,5663622.6932
8426,6432727.3501,5667725.0539
8427,6424803.217,5665399.676000001
8428,6429505.034,5662819.378000001
8429,6429564.328,5662754.646000001
8430,6429403.447000001,5660213.307999999
8431,6431358.244,5657684.477999999
8432,6435468.174,5665927.0479999995
8433,6430091.959,5661456.07
8434,6430156.586,5661444.2990000015
8435,6431284.0,5661824.039000001
8436,6431348.681,5661783.370999998
8437,6431371.543,5661766.335999999
8438,6431448.739,5661759.9849999985
8439,6431440.659,5661736.967999999
8440,6431462.351,5661796.467999999
8441,6431515.694,5661707.540999998
8442,6431571.534,5661688.215
8443,6427397.467,5664014.206
8444,6433437.0049,5657021.0494
8445,6433530.0282,5657214.968900002
8446,6425791.85,5663025.422
8447,6425769.12,5662966.179
8448,6425743.45,5663046.220000002
8449,6425719.351,5662984.15
8450,6432210.954,5669441.381999998
8451,6433138.151000001,5669812.589
8452,6427888.892999999,5660751.0770000005
8453,6428192.272999999,5660768.483999998
8454,6427726.465,5660823.771000001
8455,6429577.882999999,5668060.919
8456,6429610.842,5668030.426000001
8457,6429405.356000001,5668063.835000001
8458,6429511.556,5668068.025
8459,6430873.132,5665207.406
8460,6426229.675,5663580.395
8461,6426435.828,5663488.753000001
8462,6426434.651000001,5663484.795
8463,6426399.868,5663414.079
8464,6432112.977999999,5668507.692000001
8465,6432119.3297,5668509.7139
8466,6432108.509,5668521.829
8467,6432105.76,5668535.9920000015
8468,6432074.7737,5668753.6602
8469,6432074.2446,5668759.2694000015
8470,6432069.0587,5668805.7303
8471,6426162.977000001,5666315.6389999995
8472,6426155.725,5666205.362000001
8473,6435089.75,5659344.384
8474,6435080.9860000005,5659264.125
8475,6431283.4078,5661116.8237
8476,6431318.01,5661215.5
8477,6431292.2659,5661141.7886999985
8478,6431352.621,5661314.211999998
8479,6422151.859,5666944.022000001
8480,6429597.353999999,5665839.0770000005
8481,6429665.754,5665767.597999998
8482,6429623.477999999,5665952.0139999995
8483,6429743.6110000005,5665915.836999998
8484,6429629.147000001,5665969.217999999
8485,6429587.717999999,5666054.551000001
8486,6429648.339,5666038.953
8487,6429708.978999999,5666023.2360000005
8488,6429752.211,5665933.552999998
8489,6429563.157000001,5665968.084000002
8490,6432726.0905,5665399.770400002
8491,6432780.225,5661066.088
8492,6432789.416,5661075.448000001
8493,6428111.192000001,5667235.237000001
8494,6428159.816000001,5667243.866
8495,6428219.433999999,5667060.062000001
8496,6428071.59,5667159.761
8497,6428101.576,5667068.217
8498,6428210.267999999,5667046.34
8499,6428491.157000001,5660303.725
8500,6430568.864,5671371.65
8501,6430616.203,5671406.790999998
8502,6431060.902000001,5671729.134
8503,6430190.045,5671017.259
8504,6430371.254,5671171.107000002
8505,6430512.797,5671328.1400000015
8506,6430410.75,5671218.664999999
8507,6430472.185,5671170.137999999
8508,6423403.1749,5664355.6434
8509,6423406.8531,5664354.860099998
8510,6423413.0788,5664353.5343
8511,6423418.0495,5664352.4757
8512,6423434.6958,5664348.9307
8513,6423452.6726,5664345.0219
8514,6431509.017999999,5663425.506999998
8515,6431603.035,5663516.19
8516,6438147.07,5664468.172
8517,6438281.535,5664556.969000001
8518,6427254.006,5660982.619000001
8519,6433045.9405,5660183.387700002
8520,6433046.387,5660204.1493
8521,6433049.698,5660292.214
8522,6433060.281,5660517.054
8523,6426689.437000001,5665876.165999998
8524,6426729.492000001,5665958.989
8525,6426753.443,5666180.717999999
8526,6426359.615,5666353.686000002
8527,6434161.3653,5663624.733999998
8528,6433913.4763,5663692.2206
8529,6433905.5649,5663694.6707000015
8530,6433856.0923,5663710.9794999985
8531,6433849.363,5663713.943
8532,6432768.528,5665718.021000001
8533,6432816.825,5665679.592
8534,6432874.3789,5665532.5353
8535,6430370.429,5662974.869999999
8536,6430686.062000001,5659629.408
8537,6430483.0479999995,5659030.3900000015
8538,6430442.647999999,5658887.198000001
8539,6425795.497,5665483.807999999
8540,6429282.414,5662214.7919999985
8541,6432376.635,5658927.438999998
8542,6432570.098999999,5658800.502
8543,6430307.182,5661390.635
8544,6435160.1222,5668300.0107
8545,6435177.0479999995,5668322.301999999
8546,6434820.762999999,5667528.194
8547,6434788.1,5667496.483999998
8548,6434907.76,5667638.845000002
8549,6427077.602000001,5667058.574999998
8550,6426984.783,5667079.84
8551,6427029.722,5667069.3900000015
8552,6432297.16,5669494.052999998
8553,6432332.45,5669517.966
8554,6432521.614,5669565.892999998
8555,6432579.146000001,5669598.555
8556,6432512.911,5669555.866
8557,6432779.032000001,5669674.737000001
8558,6422408.626,5668104.031
8559,6422407.569,5668116.289999999
8560,6422281.597,5668173.892999998
8561,6422501.444,5668159.422
8562,6422410.492000001,5668177.869000001
8563,6422615.567000001,5668136.307
8564,6429954.191000001,5663033.601
8565,6429731.72,5662971.157000001
8566,6433444.613,5667807.552999998
8567,6433430.528,5667914.302999998
8568,6434393.424,5665233.6669999985
8569,6428053.4908,5660633.5441999985
8570,6429473.061000001,5660362.613
8571,6422612.441000001,5669620.562999999
8572,6426542.02,5663394.937999999
8573,6426548.247,5663360.937000001
8574,6426483.235,5663340.478999999
8575,6441333.568,5663342.562000001
8576,6442056.956,5664106.123
8577,6426814.344,5666658.506999998
8578,6426436.73,5666883.8771
8579,6423722.415,5669883.522999999
8580,6426951.341,5667363.842
8581,6431186.533,5658060.561000002
8582,6423348.204,5668620.107999999
8583,6423310.634,5668445.806
8584,6423291.243,5668362.187000001
8585,6423219.316000001,5668153.379000002
8586,6423273.5516,5668365.8807
8587,6423982.029,5671949.9860000005
8588,6423921.15,5671759.774
8589,6431986.488,5658271.0759999985
8590,6432150.632999999,5658173.528000001
8591,6432195.3,5664680.52
8592,6430934.677,5660408.207
8593,6427856.2791,5664142.6762000015
8594,6427794.884,5664437.840600002
8595,6426018.5339,5662681.9771
8596,6427175.2360000005,5667033.6669999985
8597,6427249.418,5667346.107999999
8598,6427534.859,5668063.6658
8599,6427543.2906,5668065.341600001
8600,6427705.6859,5668013.5382
8601,6427708.9634,5668009.1368
8602,6427782.6025,5667911.788100001
8603,6441162.734,5662863.125
8604,6441071.916,5662753.305
8605,6441117.925,5662899.187999999
8606,6441211.541,5662825.002
8607,6422255.707,5668373.895
8608,6432539.028,5660571.395
8609,6432522.8507,5660305.807800001
8610,6433352.006,5665413.511
8611,6433389.3932,5665543.8936
8612,6427058.6,5667391.321
8613,6427071.5018,5667589.784800001
8614,6427103.824,5667582.164999999
8615,6427026.852000001,5667600.312000001
8616,6426846.212,5664577.629000002
8617,6426949.904,5664545.755999999
8618,6426901.012,5664562.49
8619,6434652.372,5669129.375
8620,6420266.497,5669413.945
8621,6424593.8270000005,5670485.481000002
8622,6437342.832,5664350.088
8623,6422790.5066,5668055.8236
8624,6422706.992000001,5667750.7639999995
8625,6426402.259,5666463.818
8626,6426439.524,5666580.725
8627,6429398.6436,5662178.265900001
8628,6429559.3169,5662138.5364999985
8629,6429568.5245,5662136.7108
8630,6430034.896000001,5662063.039999999
8631,6430236.7421,5661968.361300001
8632,6430248.2083,5661963.471000001
8633,6430377.8667,5661907.7020000005
8634,6430642.6268,5661776.428300002
8635,6435727.772000001,5657682.225
8636,6435942.122,5658427.331
8637,6435989.154,5658413.141000002
8638,6435860.117000001,5658391.5830000015
8639,6435925.243,5658371.255999999
8640,6435914.295,5658335.482999999
8641,6435971.531,5658300.903000001
8642,6435900.425,5658290.123
8643,6435923.225,5658156.51
8644,6439708.222999999,5663826.392000001
8645,6439678.994,5663824.656
8646,6423390.092,5668340.222999998
8647,6435471.87,5660618.533
8648,6422759.584,5668252.469000001
8649,6434021.931,5669780.336999998
8650,6435217.542,5668705.171
8651,6434434.972,5669488.637
8652,6432806.057,5661069.945
8653,6432772.193,5660940.137
8654,6432759.0370000005,5660940.182999999
8655,6432784.609,5660939.532000001
8656,6432824.81,5661120.243000002
8657,6432841.944,5661117.663000002
8658,6432808.667,5661174.596999999
8659,6432824.288,5661170.696
8660,6432853.586,5661275.603999999
8661,6432916.745,5661285.829
8662,6432831.9520000005,5661170.0139999995
8663,6432789.81,5661253.543
8664,6433371.727999999,5661224.772999999
8665,6433322.683999999,5661267.761
8666,6433375.007999999,5667487.499
8667,6433471.151000001,5667450.594000001
8668,6436080.8,5659667.805
8669,6435947.089,5659876.693
8670,6435971.916,5659895.971999999
8671,6435918.422,5659987.679
8672,6437689.017999999,5663331.017999998
8673,6437734.956,5663384.761
8674,6436035.3568,5667361.573999999
8675,6435890.1549,5667339.7662
8676,6435803.2965,5667322.256999998
8677,6435755.754,5667315.319
8678,6435907.251,5667279.85
8679,6432539.68,5664151.035
8680,6432590.927999999,5664130.747
8681,6426989.073,5663073.1329999985
8682,6427011.7129999995,5663122.249
8683,6423942.51,5671826.307999999
8684,6423869.043,5671775.960999999
8685,6423889.48,5671842.051000001
8686,6423909.926,5671909.012999999
8687,6431835.41,5665721.963
8688,6426013.721,5665979.653000001
8689,6426067.8610000005,5666108.521000001
8690,6425869.21,5665798.574999998
8691,6426094.9683,5666187.7421
8692,6431119.957,5660303.1755
8693,6431137.272999999,5660337.7639999995
8694,6419853.829,5669063.120999998
8695,6419824.762,5669011.5079999985
8696,6419774.98,5668965.8889999995
8697,6436146.551,5665327.221000001
8698,6435987.967999999,5665339.907000001
8699,6435906.123,5665340.2080000015
8700,6435895.435,5665339.821
8701,6427787.2588,5667905.6784000015
8702,6427872.2841,5667793.5211
8703,6427875.9522,5667788.725199998
8704,6427949.4931,5667642.0288
8705,6425338.837,5668906.022999999
8706,6432538.9721,5658458.3737
8707,6423787.402000001,5670929.073000001
8708,6424169.204,5671899.5
8709,6424526.0421,5664944.943399998
8710,6436128.317000001,5665602.875
8711,6436126.746,5665571.755000001
8712,6436157.23,5665427.378000001
8713,6425877.234,5662485.488
8714,6427038.3589,5667457.3884
8715,6428737.9491,5662745.829399998
8716,6428755.4936,5662753.1776
8717,6424527.0793,5667733.7886
8718,6424488.3270000005,5667621.524
8719,6424388.5658,5667065.6823
8720,6424515.9120000005,5667032.494999999
8721,6431291.5139999995,5662973.967
8722,6431229.526000001,5663088.197000002
