id,v1,v2,type,direction,distance
7817,3649,7680,strefa ruchu uspokojonego 20 i 30 km/h,2,215.602512867
7818,7681,7682,strefa ruchu uspokojonego 20 i 30 km/h,2,52.04574502649999
7819,3066,5566,strefa ruchu uspokojonego 20 i 30 km/h,2,363.72175270800005
7820,7682,3469,strefa ruchu uspokojonego 20 i 30 km/h,2,47.072285613000005
7821,5566,7681,strefa ruchu uspokojonego 20 i 30 km/h,2,193.392962734
7822,2955,7683,strefa ruchu uspokojonego 20 i 30 km/h,2,369.61967507400004
7823,7684,7685,strefa ruchu uspokojonego 20 i 30 km/h,2,65.2264786275
7824,2955,7686,strefa ruchu uspokojonego 20 i 30 km/h,2,136.049921058
7825,7686,7684,strefa ruchu uspokojonego 20 i 30 km/h,2,89.81763245389999
7826,7685,5451,strefa ruchu uspokojonego 20 i 30 km/h,2,19.6307361589
7827,7687,7688,strefa ruchu uspokojonego 20 i 30 km/h,2,139.50459672
7828,7687,1882,strefa ruchu uspokojonego 20 i 30 km/h,2,299.07758571799997
7829,3008,7689,strefa ruchu uspokojonego 20 i 30 km/h,2,179.354336115
7830,7517,2417,strefa ruchu uspokojonego 20 i 30 km/h,2,116.07374881
7831,7513,7517,strefa ruchu uspokojonego 20 i 30 km/h,2,19.5580707703
7832,7495,4827,lacznik drogowy,2,153.11834117799998
7833,4828,3634,lacznik drogowy,1,10.4319692642
7834,3633,4448,lacznik drogowy,1,18.2248918504
7835,5848,3636,lacznik drogowy,1,9.27980845761
7836,2321,5849,lacznik drogowy,1,15.7723594462
7837,7690,6959,lacznik drogowy,1,28.8466400531
7838,7398,7691,pas ruchu dla rowerow,1,12.144775936099999
7839,7692,7400,pas ruchu dla rowerow,1,64.27084483649999
7840,5849,3632,lacznik drogowy,1,5.36495529338
7841,7693,5849,strefa ruchu uspokojonego 20 i 30 km/h,2,4.02991735523
7842,5848,7693,strefa ruchu uspokojonego 20 i 30 km/h,2,4.40105356932
7843,3635,5848,lacznik drogowy,1,6.13879169951
7844,7694,4448,strefa ruchu uspokojonego 20 i 30 km/h,2,3.1681329580699997
7845,4448,6173,lacznik drogowy,1,6.4042645705800005
7846,6175,4828,lacznik drogowy,1,6.810207769219999
7847,4828,7694,strefa ruchu uspokojonego 20 i 30 km/h,2,4.87653502499
7848,4608,5964,pas ruchu dla rowerow,1,3.6320780966300004
7849,7536,6079,droga dla pieszych i rowerow,2,161.963517047
7850,6393,1549,droga dla pieszych i rowerow,2,74.2631994878
7851,3810,3807,droga dla pieszych i rowerow,2,78.357978968
7852,5143,7695,trasa na walach,2,274.267317159
7853,7696,4015,trasa na walach,2,3218.64007819
7854,7697,7696,trasa na walach,2,894.752989513
7855,3856,7698,strefa ruchu uspokojonego 20 i 30 km/h,2,63.5590220504
7856,3855,7699,strefa ruchu uspokojonego 20 i 30 km/h,2,43.8398288888
7857,5272,3556,strefa ruchu uspokojonego 20 i 30 km/h,2,255.963134215
7858,3828,7010,strefa ruchu uspokojonego 20 i 30 km/h,2,118.22108760100001
7859,7481,7047,strefa ruchu uspokojonego 20 i 30 km/h,2,133.600173477
7860,6556,6559,strefa ruchu uspokojonego 20 i 30 km/h,2,115.65737569
7861,6559,5981,strefa ruchu uspokojonego 20 i 30 km/h,2,100.22775893
7862,3332,7700,strefa ruchu uspokojonego 20 i 30 km/h,2,80.8401604338
7863,7701,3331,strefa ruchu uspokojonego 20 i 30 km/h,2,83.1005076319
7864,7702,3331,strefa ruchu uspokojonego 20 i 30 km/h,2,55.5792351704
7865,3847,7701,strefa ruchu uspokojonego 20 i 30 km/h,2,60.806213136800004
7866,7701,7702,strefa ruchu uspokojonego 20 i 30 km/h,2,70.5993969179
7867,7702,3335,strefa ruchu uspokojonego 20 i 30 km/h,2,132.447378523
7868,3925,7703,strefa ruchu uspokojonego 20 i 30 km/h,2,450.018498997
7869,3854,7703,strefa ruchu uspokojonego 20 i 30 km/h,2,107.77855371
7870,5445,2868,strefa ruchu uspokojonego 20 i 30 km/h,2,326.503392604
7871,4430,7031,strefa ruchu uspokojonego 20 i 30 km/h,2,31.7763621856
7872,7704,5770,strefa ruchu uspokojonego 20 i 30 km/h,2,256.14925418900003
7873,4241,7704,strefa ruchu uspokojonego 20 i 30 km/h,2,158.813379046
7874,6923,2310,strefa ruchu uspokojonego 20 i 30 km/h,2,23.894279680100002
7875,2268,2310,strefa ruchu uspokojonego 20 i 30 km/h,2,102.32671820700001
7876,7705,3719,strefa ruchu uspokojonego 20 i 30 km/h,2,41.7005206034
7877,6323,4821,strefa ruchu uspokojonego 20 i 30 km/h,2,269.03951379299997
7878,3549,4252,strefa ruchu uspokojonego 20 i 30 km/h,2,204.80103246599998
7879,7706,3549,strefa ruchu uspokojonego 20 i 30 km/h,2,53.328785044899995
7880,7689,7707,kontraruch,2,123.565279189
7881,7708,7709,strefa ruchu uspokojonego 20 i 30 km/h,2,125.767705441
7882,1936,48,strefa ruchu uspokojonego 20 i 30 km/h,2,111.126870201
7883,7710,4832,strefa ruchu uspokojonego 20 i 30 km/h,2,187.63937766
7884,3393,7711,strefa ruchu uspokojonego 20 i 30 km/h,2,68.8211186364
7885,7712,3393,strefa ruchu uspokojonego 20 i 30 km/h,2,165.805665195
7886,7713,7714,strefa ruchu uspokojonego 20 i 30 km/h,2,35.1964758963
7887,7715,7712,strefa ruchu uspokojonego 20 i 30 km/h,2,126.65977852200001
7888,7716,7717,strefa ruchu uspokojonego 20 i 30 km/h,2,68.8382275178
7889,7718,7713,strefa ruchu uspokojonego 20 i 30 km/h,2,38.0784852288
7890,7714,7716,strefa ruchu uspokojonego 20 i 30 km/h,2,34.8988998369
7891,7717,2747,strefa ruchu uspokojonego 20 i 30 km/h,2,63.10799315
7892,7711,7718,strefa ruchu uspokojonego 20 i 30 km/h,2,32.9234867514
7893,7717,7719,strefa ruchu uspokojonego 20 i 30 km/h,2,61.1642042422
7894,7720,7716,strefa ruchu uspokojonego 20 i 30 km/h,2,102.88565378700001
7895,7714,2748,strefa ruchu uspokojonego 20 i 30 km/h,2,144.753585306
7896,7713,7721,strefa ruchu uspokojonego 20 i 30 km/h,2,122.02311351600001
7897,7711,7722,strefa ruchu uspokojonego 20 i 30 km/h,2,102.078782131
7898,7723,6820,strefa ruchu uspokojonego 20 i 30 km/h,2,57.81730879
7899,6615,2291,pas ruchu dla rowerow,1,17.0772689494
7900,360,6616,lacznik drogowy,1,0.0228140307706
7901,6615,360,lacznik drogowy,1,0.0227336754617
7902,6616,6615,pas ruchu dla rowerow,1,0.005375872022290001
7903,373,2523,pas ruchu dla rowerow,1,19.2603181669
7904,372,373,pas ruchu dla rowerow,1,13.9500628045
7905,370,371,droga dla pieszych i rowerow,2,133.72154327799998
7906,6915,5386,droga dla rowerow,2,22.053100096799998
7907,371,649,droga dla pieszych i rowerow,2,115.782183684
7908,7051,7036,droga dla pieszych i rowerow,2,4.16740876085
7909,148,4424,droga dla rowerow,2,7.47505081722
7910,4057,7343,droga dla pieszych i rowerow,2,2.04195559452
7911,7724,5881,lacznik drogowy,1,112.949255839
7912,5221,7542,droga dla pieszych i rowerow,2,3.7505876406199996
7913,7566,7567,trasa przez park,2,5.51722255669
7914,7725,5412,droga dla pieszych i rowerow,2,7.004925654439999
7915,7726,7727,mozliwosc przejazdu,2,518.794806984
7916,7727,6367,droga dla rowerow,1,31.436026070700002
7917,7727,7725,droga dla pieszych i rowerow,2,16.0102334121
7918,7103,7726,mozliwosc przejazdu,2,63.3928660004
7919,7728,7103,droga dla rowerow,2,4.88127235155
7920,2479,6286,droga dla pieszych i rowerow,2,310.581031957
7921,4761,7575,droga dla rowerow,2,5.573285601869999
7922,7729,6094,droga dla rowerow,2,71.8090361401
7923,6190,7344,droga dla pieszych i rowerow,2,664.602539783
7924,7730,3785,droga dla pieszych i rowerow,2,24.1117799124
7925,5480,5011,droga dla rowerow,2,220.36063522400002
7926,5664,3783,droga dla pieszych i rowerow,2,26.8298940623
7927,7731,7732,droga dla pieszych i rowerow,2,33.6799529607
7928,7732,7733,droga dla pieszych i rowerow,2,14.830463655299999
7929,7734,4341,droga dla pieszych i rowerow,2,35.973062489
7930,791,7734,droga dla pieszych i rowerow,2,61.1554121976
7931,4688,6854,droga dla pieszych i rowerow,2,25.747234552800002
7932,4775,7145,droga dla pieszych i rowerow,2,261.915849348
7933,7145,1338,droga dla pieszych i rowerow,2,25.189270346500003
7934,7735,6285,droga dla pieszych i rowerow,2,175.890599253
7935,5113,4292,droga dla pieszych i rowerow,2,33.8476341365
7936,7736,7737,droga dla pieszych i rowerow,2,17.2035629818
7937,5728,7738,droga dla pieszych i rowerow,2,32.8860085658
7938,7739,5730,droga dla pieszych i rowerow,2,42.2022441297
7939,4081,7739,droga dla pieszych i rowerow,2,13.546580061300002
7940,6193,3939,droga dla pieszych i rowerow,2,13.0916800466
7941,3939,1736,droga dla pieszych i rowerow,2,8.78085406505
7942,5729,7583,droga dla pieszych i rowerow,2,51.8374798132
7943,7553,7740,pas ruchu dla rowerow,1,50.579428569399994
7944,6886,7122,lacznik drogowy,1,49.9564753575
7945,7554,6875,strefa ruchu uspokojonego 20 i 30 km/h,2,29.929524083
7946,6886,3871,lacznik drogowy,1,40.9923618332
7947,7740,3871,pas ruchu dla rowerow,1,9.01665046514
7948,2336,7532,lacznik drogowy,2,139.59525403799998
7949,4090,5213,strefa ruchu uspokojonego 20 i 30 km/h,2,11.974807048699999
7950,3091,3090,droga dla pieszych i rowerow,2,75.00650968779999
7951,7617,3805,droga dla pieszych i rowerow,2,386.54890161099996
7952,3802,7118,droga dla pieszych i rowerow,2,101.74280353700001
7953,3800,7119,droga dla pieszych i rowerow,2,37.454520184
7954,7333,3803,droga dla pieszych i rowerow,2,95.8210431925
7955,7334,2818,droga dla pieszych i rowerow,2,427.33821045800005
7956,5967,546,droga dla pieszych i rowerow,2,337.345689927
7957,7741,7742,trasa przez park,2,572.3169788509999
7958,7741,5297,mozliwosc przejazdu,2,13.3807416865
7959,3932,4589,droga dla pieszych i rowerow,2,11.464106239000001
7960,7743,5006,strefa ruchu uspokojonego 20 i 30 km/h,2,149.415655225
7961,2862,7744,droga dla pieszych i rowerow,2,40.5720607183
7962,4195,7488,droga dla pieszych i rowerow,2,12.2527429955
7963,3928,7745,droga dla pieszych i rowerow,2,291.57954612599997
7964,7715,7569,droga dla pieszych i rowerow,2,197.46462378299998
7965,7746,7715,droga dla pieszych i rowerow,2,187.958828421
7966,7745,7747,droga dla pieszych i rowerow,2,386.214767001
7967,7747,3923,droga dla pieszych i rowerow,2,95.4191798269
7968,1946,5048,droga dla pieszych i rowerow,2,147.21906644700002
7969,1948,1946,droga dla pieszych i rowerow,2,21.0944881655
7970,7482,1836,droga dla pieszych i rowerow,2,97.7782791715
7971,5976,3913,droga dla pieszych i rowerow,2,178.08978703900002
7972,3298,5388,droga dla pieszych i rowerow,2,86.31499110770001
7973,7748,6564,droga dla pieszych i rowerow,2,77.6227048197
7974,4992,4993,droga dla pieszych i rowerow,2,35.1123216967
7975,6965,3848,droga dla pieszych i rowerow,2,20.0262666783
7976,6966,6969,droga dla pieszych i rowerow,2,19.5236457601
7977,6969,3421,droga dla pieszych i rowerow,2,46.040531808999994
7978,7749,3781,lacznik drogowy,1,121.349328964
7979,7730,3781,droga dla pieszych i rowerow,2,3.45579207708
7980,6136,6132,lacznik drogowy,1,51.3128562906
7981,6132,1194,pas ruchu dla rowerow,1,141.514563433
7982,6136,5663,lacznik drogowy,1,22.9590993456
7983,5663,5323,droga dla pieszych i rowerow,2,10.3360715966
7984,6621,6396,strefa ruchu uspokojonego 20 i 30 km/h,2,108.107841254
7985,7392,6445,droga dla pieszych i rowerow,2,45.6763886153
7986,7585,5784,droga dla pieszych i rowerow,2,23.251656816799997
7987,7586,7750,droga dla pieszych i rowerow,2,18.1561787586
7988,5784,7586,droga dla pieszych i rowerow,2,43.2842280842
7989,4452,6682,droga dla pieszych i rowerow,2,276.103259899
7990,6682,7751,droga dla pieszych i rowerow,2,7.09546875125
7991,3219,5186,droga dla pieszych i rowerow,2,53.4582379963
7992,5057,5059,droga dla pieszych i rowerow,2,115.315795599
7993,5060,7752,droga dla pieszych i rowerow,2,17.051224540699998
7994,5995,5059,droga dla pieszych i rowerow,2,9.09107440099
7995,1481,5056,droga dla pieszych i rowerow,2,44.017074934300005
7996,1480,1481,droga dla pieszych i rowerow,2,9.39019102092
7997,7111,7290,droga dla pieszych i rowerow,2,6.5081751397800005
7998,5406,6098,droga dla pieszych i rowerow,2,1.58521662873
7999,7753,5408,droga dla pieszych i rowerow,2,22.8480599896
8000,1483,5999,droga dla pieszych i rowerow,2,101.359218648
8001,2298,6558,droga dla pieszych i rowerow,2,113.660536226
8002,6558,1479,droga dla pieszych i rowerow,2,123.986776577
8003,7754,1832,droga dla pieszych i rowerow,2,797.725997239
8004,7683,3915,droga dla pieszych i rowerow,2,29.932141245300002
8005,1832,7683,droga dla pieszych i rowerow,2,9.291283330219999
8006,7615,7755,pas ruchu dla rowerow,1,17.4959994184
8007,7755,7756,droga dla rowerow,1,106.197156454
8008,7756,7595,pas ruchu dla rowerow,1,39.9125440596
8009,7596,7757,pas ruchu dla rowerow,1,57.2181991242
8010,7757,7758,pas ruchu dla rowerow,1,21.835000162600004
8011,7759,7760,lacznik drogowy,2,215.67375048
8012,4975,7761,lacznik drogowy,1,230.71467290400003
8013,7761,7611,lacznik drogowy,1,22.5558108932
8014,7614,7762,lacznik drogowy,1,39.728452378
8015,7763,7764,lacznik drogowy,2,331.148431013
8016,7763,7761,lacznik drogowy,1,21.184557714100002
8017,6658,6625,lacznik drogowy,1,18.8771322997
8018,6625,6659,lacznik drogowy,1,21.2313416262
8019,7765,7766,droga dla pieszych i rowerow,2,254.83571861299998
8020,7766,5406,droga dla pieszych i rowerow,2,20.0331785099
8021,7767,7768,droga dla pieszych i rowerow,2,109.818645351
8022,7769,7765,droga dla pieszych i rowerow,2,39.1940338812
8023,7768,7769,droga dla pieszych i rowerow,2,34.3845282327
8024,7770,7771,droga dla pieszych i rowerow,2,24.7777118383
8025,5993,1799,droga dla rowerow,2,175.582979222
8026,7771,7767,droga dla pieszych i rowerow,2,6.45111328392
8027,7772,7773,strefa ruchu uspokojonego 20 i 30 km/h,2,922.720730038
8028,7774,7775,strefa ruchu uspokojonego 20 i 30 km/h,2,63.555320503599994
8029,7776,7777,strefa ruchu uspokojonego 20 i 30 km/h,2,1364.66728726
8030,7627,7778,droga dla pieszych i rowerow,2,61.0590376158
8031,7778,4036,droga dla pieszych i rowerow,2,5.97413134742
8032,4835,6938,lacznik drogowy,2,83.8930481327
8033,6940,7779,lacznik drogowy,2,66.50675710029999
8034,1781,5847,lacznik drogowy,1,15.1295534901
8035,5847,3918,strefa ruchu uspokojonego 20 i 30 km/h,2,14.1968615677
8036,6172,3919,pas ruchu dla rowerow,1,9.425681926460001
8037,6961,6172,lacznik drogowy,1,22.7761513342
8038,1780,6961,droga dla pieszych i rowerow,2,3.22996172423
8039,7779,6172,lacznik drogowy,2,130.157615833
8040,2622,7690,strefa ruchu uspokojonego 20 i 30 km/h,2,154.472610897
8041,5890,4661,kontraruch,2,87.7748824886
8042,4660,6624,kontraruch,2,55.0400998546
8043,4661,4660,kontraruch,2,75.42055190159999
8044,7780,7781,kontraruch,2,105.287797735
8045,7782,7780,kontraruch,2,22.1021127394
8046,7781,7783,kontraruch,2,20.2408615388
8047,27,50,kontraruch,2,157.654178005
8048,7784,27,kontraruch,2,173.985771819
8049,3217,7784,kontraruch,2,19.031602526900002
8050,6937,7785,kontraruch,2,122.58100794399999
8051,4157,7786,kontraruch,2,78.1982403407
8052,5937,7786,kontraruch,2,63.31299902399999
8053,3325,4157,kontraruch,2,21.253208839000003
8054,6495,164,kontraruch,2,95.7489856034
8055,7546,6958,droga dla pieszych i rowerow,2,88.69893421200001
8056,6945,6882,droga dla pieszych i rowerow,2,114.07028440200001
8057,6958,6942,droga dla pieszych i rowerow,2,29.662815241300002
8058,6943,6946,droga dla pieszych i rowerow,2,9.94536737381
8059,6946,7547,droga dla pieszych i rowerow,2,37.7316714661
8060,6943,4771,droga dla pieszych i rowerow,2,34.184977121399996
8061,4772,4769,droga dla pieszych i rowerow,2,9.434018838230001
8062,7547,4769,droga dla pieszych i rowerow,2,242.23535511900002
8063,4772,7787,droga dla pieszych i rowerow,2,195.416470066
8064,7787,4770,droga dla pieszych i rowerow,2,10.2306488088
8065,4770,7545,droga dla pieszych i rowerow,2,84.9727542599
8066,7787,6877,droga dla pieszych i rowerow,2,13.3171954123
8067,7418,7419,lacznik drogowy,2,588.613887544
8068,3317,7788,trasa na walach,2,385.31245445900004
8069,7788,7789,trasa na walach,0,220.33314338
8070,7422,7789,lacznik drogowy,0,2428.44058317
8071,7422,7790,trasa na walach,0,194.878207427
8072,5329,7788,trasa na walach,0,99.5788056975
8073,540,4382,lacznik drogowy,2,81.6977511174
8074,5775,4382,droga dla pieszych i rowerow,2,128.197492074
8075,669,3587,lacznik drogowy,2,130.758559933
8076,4454,3586,droga dla pieszych i rowerow,2,408.50837039099997
8077,7791,4453,strefa ruchu uspokojonego 20 i 30 km/h,2,11.8842860256
8078,1160,745,pas ruchu dla rowerow,1,124.662746664
8079,744,7792,pas ruchu dla rowerow,1,53.384619756300005
8080,7792,190,pas ruchu dla rowerow,1,115.35013851299999
8081,189,7793,pas ruchu dla rowerow,1,115.17718349200001
8082,7793,743,pas ruchu dla rowerow,1,53.7980412396
8083,742,7794,pas ruchu dla rowerow,1,124.209031938
8084,7794,7795,pas ruchu dla rowerow,1,98.2843108951
8085,7795,6287,pas ruchu dla rowerow,1,49.996686754399995
8086,7796,7797,strefa ruchu uspokojonego 20 i 30 km/h,2,229.90366893599997
8087,7798,7797,strefa ruchu uspokojonego 20 i 30 km/h,2,36.2875622016
8088,7796,3442,strefa ruchu uspokojonego 20 i 30 km/h,2,59.675557274300004
8089,7797,7796,strefa ruchu uspokojonego 20 i 30 km/h,2,217.99113801599998
8090,7799,7800,strefa ruchu uspokojonego 20 i 30 km/h,2,337.924603826
8091,7801,7800,strefa ruchu uspokojonego 20 i 30 km/h,2,184.87426518599997
8092,4187,7801,strefa ruchu uspokojonego 20 i 30 km/h,2,45.185572665900004
8093,7802,7803,strefa ruchu uspokojonego 20 i 30 km/h,2,408.278911151
8094,3449,7804,strefa ruchu uspokojonego 20 i 30 km/h,2,183.711448618
8095,7204,4254,strefa ruchu uspokojonego 20 i 30 km/h,2,138.793144592
8096,7805,7806,strefa ruchu uspokojonego 20 i 30 km/h,2,85.1369176708
8097,2401,7805,strefa ruchu uspokojonego 20 i 30 km/h,2,51.106503000500005
8098,7806,7475,strefa ruchu uspokojonego 20 i 30 km/h,2,57.5161724942
8099,7807,2399,strefa ruchu uspokojonego 20 i 30 km/h,2,27.6585640473
8100,7197,7417,trasa na walach,2,2871.99751245
8101,775,7808,strefa ruchu uspokojonego 20 i 30 km/h,2,155.330819563
8102,769,7808,strefa ruchu uspokojonego 20 i 30 km/h,2,33.562532705500004
8103,7808,2736,strefa ruchu uspokojonego 20 i 30 km/h,2,41.4404003884
8104,2736,772,strefa ruchu uspokojonego 20 i 30 km/h,2,39.6412993905
8105,3927,7809,strefa ruchu uspokojonego 20 i 30 km/h,2,160.521049962
8106,7810,7068,strefa ruchu uspokojonego 20 i 30 km/h,2,152.718182047
8107,4315,7811,mozliwosc przejazdu,2,1151.27157514
8108,7811,4322,mozliwosc przejazdu,2,42.9461469143
8109,2374,7812,strefa ruchu uspokojonego 20 i 30 km/h,2,45.5176878367
8110,1265,7813,strefa ruchu uspokojonego 20 i 30 km/h,2,86.0716756317
8111,2555,288,strefa ruchu uspokojonego 20 i 30 km/h,2,123.77636484799999
8112,3445,7319,strefa ruchu uspokojonego 20 i 30 km/h,2,113.76997639700001
8113,6236,6132,pas ruchu dla rowerow,1,32.4657747407
8114,7758,6132,pas ruchu dla rowerow,1,22.0827556867
8115,3171,2103,droga dla rowerow,2,5.59248979436
8116,1389,1048,droga dla rowerow,2,1.6646375611500002
8117,5241,1388,droga dla rowerow,2,3.0828632987800004
8118,5244,4110,strefa ruchu uspokojonego 20 i 30 km/h,2,26.0480740733
8119,4110,4113,strefa ruchu uspokojonego 20 i 30 km/h,2,112.822561276
8120,4537,7288,strefa ruchu uspokojonego 20 i 30 km/h,2,32.3204005633
8121,4572,4537,strefa ruchu uspokojonego 20 i 30 km/h,2,53.5824331061
8122,7665,4537,strefa ruchu uspokojonego 20 i 30 km/h,2,104.094567392
8123,86,3165,strefa ruchu uspokojonego 20 i 30 km/h,2,93.3547032119
8124,3165,7814,strefa ruchu uspokojonego 20 i 30 km/h,2,120.30521405100001
8125,6105,7815,droga dla rowerow,2,41.265334282
8126,7816,7817,strefa ruchu uspokojonego 20 i 30 km/h,2,303.061238489
8127,7817,7818,strefa ruchu uspokojonego 20 i 30 km/h,2,74.3123886722
8128,7818,7819,strefa ruchu uspokojonego 20 i 30 km/h,2,51.0897693933
8129,7818,7820,strefa ruchu uspokojonego 20 i 30 km/h,2,208.61936836200002
8130,3721,7821,strefa ruchu uspokojonego 20 i 30 km/h,2,38.092586439499996
8131,7821,7302,strefa ruchu uspokojonego 20 i 30 km/h,2,99.3522310466
8132,7245,7822,strefa ruchu uspokojonego 20 i 30 km/h,2,71.6822288911
8133,7244,7823,strefa ruchu uspokojonego 20 i 30 km/h,2,61.946601457700005
8134,7823,5766,strefa ruchu uspokojonego 20 i 30 km/h,2,284.181827317
8135,4234,7824,strefa ruchu uspokojonego 20 i 30 km/h,2,37.2679021043
8136,7825,7010,strefa ruchu uspokojonego 20 i 30 km/h,2,84.3974587406
8137,3826,4234,strefa ruchu uspokojonego 20 i 30 km/h,2,112.64823791100001
8138,7826,7827,strefa ruchu uspokojonego 20 i 30 km/h,2,79.86855565229999
8139,2294,3143,strefa ruchu uspokojonego 20 i 30 km/h,2,12.956590397100001
8140,2329,7828,strefa ruchu uspokojonego 20 i 30 km/h,2,340.258283881
8141,1662,2086,strefa ruchu uspokojonego 20 i 30 km/h,2,70.1270997903
8142,477,2905,strefa ruchu uspokojonego 20 i 30 km/h,2,212.271471215
8143,2904,7829,strefa ruchu uspokojonego 20 i 30 km/h,2,114.45716677899999
8144,7830,2903,strefa ruchu uspokojonego 20 i 30 km/h,2,125.50086222799999
8145,7831,2905,strefa ruchu uspokojonego 20 i 30 km/h,2,131.996677523
