TYP;KIERUNEK;SHAPE_LEN;vertex_pos;vertex_index;vertex_part;vertex_part_index;distance;angle;xcoord;ycoord;
lacznik drogowy;1;69.8511291234;0;0;0;0;0;244.17435379040913;17.03500676884645;51.114575751518394;
lacznik drogowy;1;69.8511291234;-1;9;0;9;69.85112912411502;332.15063158468797;17.03411902489498;51.11443855053711;
lacznik drogowy;1;33.174379847;0;0;0;0;0;60.51975907819749;17.03383712613039;51.11409799809228;
lacznik drogowy;1;33.174379847;-1;8;0;8;33.17437984658532;15.168478690997015;17.03415392829314;51.11430137572937;
strefa ruchu uspokojonego 20 i 30 km/h;2;62.2676085462;0;0;0;0;0;15.768693981327932;16.988544936551534;51.13200273101645;
strefa ruchu uspokojonego 20 i 30 km/h;2;62.2676085462;-1;7;0;7;62.26760854637211;56.825168406690786;16.989148354053604;51.13239040563858;
strefa ruchu uspokojonego 20 i 30 km/h;2;39.1005448352;0;0;0;0;0;55.619967576012556;16.989148354053604;51.13239040563858;
strefa ruchu uspokojonego 20 i 30 km/h;2;39.1005448352;-1;3;0;3;39.10054483559708;53.817598746482986;16.989600152457637;51.13259702743705;
strefa ruchu uspokojonego 20 i 30 km/h;2;138.251582446;0;0;0;0;0;115.47649692035617;16.894549537527194;51.158586287697375;
strefa ruchu uspokojonego 20 i 30 km/h;2;138.251582446;-1;9;0;9;138.2515824460251;67.96650412496257;16.89637653839583;51.15839657939661;
strefa ruchu uspokojonego 20 i 30 km/h;2;37.6262548811;0;0;0;0;0;67.66878233984615;16.89865704009778;51.159013947994914;
strefa ruchu uspokojonego 20 i 30 km/h;2;37.6262548811;-1;3;0;3;37.626254881678925;67.67934042489723;16.899151445078555;51.159147109968615;
strefa ruchu uspokojonego 20 i 30 km/h;2;51.5417392112;0;0;0;0;0;67.82038107994703;16.897978993012796;51.15883271193571;
strefa ruchu uspokojonego 20 i 30 km/h;2;51.5417392112;-1;3;0;3;51.541739210668865;67.81643790533195;16.89865704009778;51.159013947994914;
strefa ruchu uspokojonego 20 i 30 km/h;2;64.5681978927;0;0;0;0;0;67.71899680653426;16.902888568153102;51.160146017086326;
strefa ruchu uspokojonego 20 i 30 km/h;2;64.5681978927;-1;3;0;3;64.5681978923942;68.28954665066881;16.903738471494574;51.16037235444839;
strefa ruchu uspokojonego 20 i 30 km/h;2;26.5932472892;0;0;0;0;0;27.768291668969987;16.90470904271947;51.16066221306933;
strefa ruchu uspokojonego 20 i 30 km/h;2;26.5932472892;-1;3;0;3;26.59324728782524;23.910613780341286;16.90486614187897;51.160879749571365;
strefa ruchu uspokojonego 20 i 30 km/h;2;85.8051233281;0;0;0;0;0;67.70546082537764;16.896851207235642;51.158529519984036;
strefa ruchu uspokojonego 20 i 30 km/h;2;85.8051233281;-1;3;0;3;85.80512332825631;67.71845569373865;16.897978993012796;51.15883271193571;
strefa ruchu uspokojonego 20 i 30 km/h;2;108.174387769;0;0;0;0;0;68.26230835543619;16.899151445078555;51.159147109968615;
strefa ruchu uspokojonego 20 i 30 km/h;2;108.174387769;-1;4;0;4;108.17438776830832;67.55557339632341;16.90057488656252;51.159526900363986;
strefa ruchu uspokojonego 20 i 30 km/h;2;36.3515436637;0;0;0;0;0;66.84856649527704;16.89637653839583;51.15839657939661;
strefa ruchu uspokojonego 20 i 30 km/h;2;36.3515436637;-1;3;0;3;36.35154366387239;66.85337485619606;16.896851207235642;51.158529519984036;
strefa ruchu uspokojonego 20 i 30 km/h;2;75.4786977891;0;0;0;0;0;67.53642786504616;16.903738471494574;51.16037235444839;
strefa ruchu uspokojonego 20 i 30 km/h;2;75.4786977891;-1;5;0;5;75.47869778967659;48.070502056387724;16.90470904271947;51.16066221306933;
strefa ruchu uspokojonego 20 i 30 km/h;2;104.872257486;0;0;0;0;0;122.84865833088362;16.893270659029238;51.15907110903907;
strefa ruchu uspokojonego 20 i 30 km/h;2;104.872257486;-1;9;0;9;104.87225748630858;115.26439945618493;16.894549537527194;51.158586287697375;
strefa ruchu uspokojonego 20 i 30 km/h;2;175.902094066;0;0;0;0;0;68.07249155715006;16.90057488656252;51.159526900363986;
strefa ruchu uspokojonego 20 i 30 km/h;2;175.902094066;-1;5;0;5;175.90209406667643;67.71943089530211;16.902888568153102;51.160146017086326;
pas ruchu dla rowerow;1;178.647632933;0;0;0;0;0;2.237114334188375;16.95879565731076;51.11862299500716;
pas ruchu dla rowerow;1;178.647632933;-1;4;0;4;178.64763293200167;4.573921260524314;16.958909258174838;51.120227139466365;
pas ruchu dla rowerow;1;105.129942351;0;0;0;0;0;266.32862407922477;17.0349633392464;51.10728939737892;
pas ruchu dla rowerow;1;105.129942351;-1;9;0;9;105.12994235118263;277.04223636439355;17.033465078500488;51.10731237381544;
lacznik drogowy;1;80.0988183296;0;0;0;0;0;289.96840551139064;17.03064989043225;51.10784854345864;
lacznik drogowy;1;80.0988183296;-1;4;0;4;80.09881832966883;290.4261988741857;17.029573265806967;51.108091509640396;
pas ruchu dla rowerow;1;140.793444628;0;0;0;0;0;290.1815872369809;17.02906594473179;51.10820357795253;
pas ruchu dla rowerow;1;140.793444628;-1;12;0;12;140.79344462877248;325.6238883222298;17.027400634870506;51.10886116561785;
pas ruchu dla rowerow;1;64.8978511407;0;0;0;0;0;345.42964293999364;17.026998498496358;51.10971245625326;
pas ruchu dla rowerow;1;64.8978511407;-1;7;0;7;64.89785114163136;356.4606725013661;17.026837653384895;51.11028481775413;
pas ruchu dla rowerow;1;21.3770315048;0;0;0;0;0;2.6163725758684393;17.026838783606873;51.110308314544994;
pas ruchu dla rowerow;1;21.3770315048;-1;3;0;3;21.37703150569565;10.124671651242911;17.026867864963986;51.11049925684086;
strefa ruchu uspokojonego 20 i 30 km/h;2;188.004419387;0;0;0;0;0;3.053527540600524;17.09039445249186;51.1202211892145;
strefa ruchu uspokojonego 20 i 30 km/h;2;188.004419387;-1;5;0;5;188.00441938795873;3.2631837855008685;17.090548146481808;51.121908195207524;
strefa ruchu uspokojonego 20 i 30 km/h;2;153.804153994;0;0;0;0;0;128.12451276134814;17.090481333011358;51.12326503105417;
strefa ruchu uspokojonego 20 i 30 km/h;2;153.804153994;-1;9;0;9;153.8041539933197;185.09935063739837;17.090548146481808;51.121908195207524;
strefa ruchu uspokojonego 20 i 30 km/h;2;125.810026015;0;0;0;0;0;132.2506865457932;17.082221863106202;51.063430787825574;
strefa ruchu uspokojonego 20 i 30 km/h;2;125.810026015;-1;6;0;6;125.81002601593248;152.49027741187734;17.083164662876168;51.06247878391379;
strefa ruchu uspokojonego 20 i 30 km/h;2;124.029746783;0;0;0;0;0;152.9069210415497;17.083164662876168;51.06247878391379;
strefa ruchu uspokojonego 20 i 30 km/h;2;124.029746783;-1;3;0;3;124.02974678197924;152.9020280769917;17.083990090316675;51.06149264447175;
droga dla rowerow;2;17.5270537655;0;0;0;0;0;354.115611225607;17.029053552414922;51.150250595850835;
droga dla rowerow;2;17.5270537655;-1;1;0;1;17.527053766605405;354.115611225607;17.029024584722308;51.15040708699629;
droga dla rowerow;2;7.11917619111;0;0;0;0;0;354.88266122367725;17.029024584722308;51.15040708699629;
droga dla rowerow;2;7.11917619111;-1;1;0;1;7.119176191438557;354.88266122367725;17.0290141725317;51.150470744273306;
droga dla rowerow;2;43.5962396915;0;0;0;0;0;343.92622478923283;17.0290141725317;51.150470744273306;
droga dla rowerow;2;43.5962396915;-1;3;0;3;43.59623968999078;348.6128812439337;17.028858837743236;51.15084973872379;
droga dla rowerow;2;11.2716012172;0;0;0;0;0;347.5136462631826;17.028858837743236;51.15084973872379;
droga dla rowerow;2;11.2716012172;-1;1;0;1;11.27160121800089;347.5136462631826;17.02882193444047;51.15094836325517;
droga dla rowerow;2;267.902467643;0;0;0;0;0;0.3022546194346019;17.02882822019794;51.15104194631581;
droga dla rowerow;2;267.902467643;-1;11;0;11;267.90246764215715;349.7756679929583;17.028169615085616;51.15341211895118;
droga dla rowerow;2;3.92490130449;0;0;0;0;0;85.33516076213566;17.028169615085616;51.15341211895118;
droga dla rowerow;2;3.92490130449;-1;1;0;1;3.9249013041912244;85.33516076213566;17.028225462569903;51.15341545244865;
droga dla rowerow;2;5.90586052155;0;0;0;0;0;344.40708040115754;17.028169615085616;51.15341211895118;
droga dla rowerow;2;5.90586052155;-1;1;0;1;5.905860521807776;344.40708040115754;17.02814585289384;51.153463059040725;
droga dla rowerow;2;28.847771594;0;0;0;0;0;83.36397095698257;17.028225462569903;51.15341545244865;
droga dla rowerow;2;28.847771594;-1;1;0;1;28.847771594327934;83.36397095698257;17.028634355368304;51.153448817643984;
droga dla rowerow;2;19.7451967417;0;0;0;0;0;348.0123325246185;17.02814585289384;51.153463059040725;
droga dla rowerow;2;19.7451967417;-1;1;0;1;19.74519674181539;348.0123325246185;17.028083593876673;51.15363617287496;
droga dla rowerow;2;31.8295;0;0;0;0;0;270;17.02861599229189;51.153891068304276;
droga dla rowerow;2;31.8295;-1;1;0;1;31.82949999999255;270;17.028161089512178;51.15388728951827;
droga dla rowerow;2;37.4938344409;0;0;0;0;0;10.380577204901963;17.02879824245549;51.154559754381665;
droga dla rowerow;2;37.4938344409;-1;2;0;2;37.49383444198457;9.461967499139726;17.028885435820012;51.15489228109456;
droga dla rowerow;2;128.32191924;0;0;0;0;0;45;17.028952492174497;51.15504910544392;
droga dla rowerow;2;128.32191924;-1;16;0;16;128.3219192397333;37.0438716273392;17.029310245212336;51.15613309665522;
droga dla rowerow;2;32.4828227622;0;0;0;0;0;322.92407133586653;17.029290957834213;51.1568587321347;
droga dla rowerow;2;32.4828227622;-1;3;0;3;32.48282276177914;343.3957829772614;17.02907856103908;51.15711469289237;
droga dla rowerow;2;47.1388717773;0;0;0;0;0;354.8536597336395;17.027859780580815;51.16025241462235;
droga dla rowerow;2;47.1388717773;-1;2;0;2;47.1388717773611;2.3470159084707367;17.02781459641715;51.160674462339074;
droga dla rowerow;2;260.464430879;0;0;0;0;0;152.58351190325243;17.028294669851004;51.156206496802625;
droga dla rowerow;2;260.464430879;-1;12;0;12;260.4644308775498;184.2237795496061;17.028019925734082;51.15389170629251;
droga dla rowerow;2;9.88856896826;0;0;0;0;0;93.60517639560295;17.028019925734082;51.15389170629251;
droga dla rowerow;2;9.88856896826;-1;1;0;1;9.888568968313765;93.60517639560295;17.028161089512178;51.15388728951827;
droga dla rowerow;2;29.0958636742;0;0;0;0;0;183.36581349477433;17.028019925734082;51.15389170629251;
droga dla rowerow;2;29.0958636742;-1;5;0;5;29.095863675038355;173.79624866466358;17.028083593876673;51.15363617287496;
pas ruchu dla rowerow;1;15.6885508126;0;0;0;0;0;291.851051795635;17.070698098682332;51.10803133484173;
pas ruchu dla rowerow;1;15.6885508126;-1;1;0;1;15.68855081307079;291.851051795635;17.070489139833;51.108082166413666;
strefa ruchu uspokojonego 20 i 30 km/h;2;337.446433024;0;0;0;0;0;299.8885325878152;17.03349423143167;51.12466014277794;
strefa ruchu uspokojonego 20 i 30 km/h;2;337.446433024;-1;5;0;5;337.4464330239472;293.61614736969295;17.028847794963184;51.12544404646288;
pas ruchu dla rowerow;1;31.4664815408;0;0;0;0;0;8.522752468825358;17.04092561855937;51.076502444627096;
pas ruchu dla rowerow;1;31.4664815408;-1;1;0;1;31.466481539861256;8.522752468825358;17.040986373865763;51.07678269482004;
droga dla rowerow;2;16.8095004483;0;0;0;0;0;178.3582246297561;17.040628402746652;51.07725044862367;
droga dla rowerow;2;16.8095004483;-1;1;0;1;16.809500448300344;178.3582246297561;17.04063839773236;51.077099479643316;
pas ruchu dla rowerow;1;9.88888919596;0;0;0;0;0;72.97837765933998;17.025965658011412;51.110392804945015;
pas ruchu dla rowerow;1;9.88888919596;-1;1;0;1;9.888889195754631;72.97837765933998;17.02610012366802;51.11041994838679;
droga dla rowerow;2;31.2109650245;0;0;0;0;0;89.1476058703473;17.091197279935248;51.11346153061677;
droga dla rowerow;2;31.2109650245;-1;2;0;2;31.210965024392152;93.48601800300237;17.091642680107732;51.11346028359789;
droga dla rowerow;2;2.38913156816;0;0;0;0;0;88.31623223966646;17.091642680107732;51.11346028359789;
droga dla rowerow;2;2.38913156816;-1;1;0;1;2.389131568261545;88.31623223966646;17.09167676895756;51.11346117948044;
strefa ruchu uspokojonego 20 i 30 km/h;2;61.633173615;0;0;0;0;0;87.66273774062529;17.091706886638693;51.11346197168973;
strefa ruchu uspokojonego 20 i 30 km/h;2;61.633173615;-1;1;0;1;61.63317361557454;87.66273774062529;17.09258581203835;51.113491391192284;
droga dla rowerow;2;92.9886682104;0;0;0;0;0;87.90939838566105;17.09258581203835;51.113491391192284;
droga dla rowerow;2;92.9886682104;-1;6;0;6;92.98866820978742;88.44825667315587;17.093880330833855;51.113620950915546;
droga dla pieszych i rowerow;2;40.6532090669;0;0;0;0;0;85.4697652187747;16.913819886947035;51.10874318332979;
droga dla pieszych i rowerow;2;40.6532090669;-1;1;0;1;40.65320906721555;85.4697652187747;16.914397820413864;51.10877741690507;
droga dla pieszych i rowerow;2;19.6904050547;0;0;0;0;0;85.47020214727655;16.914397820413864;51.10877741690507;
droga dla pieszych i rowerow;2;19.6904050547;-1;1;0;1;19.690405054604422;85.47020214727655;16.91467774334232;51.10879399558792;
droga dla pieszych i rowerow;2;65.0882723657;0;0;0;0;0;101.19239712015917;16.90899406351346;51.10876589740833;
droga dla pieszych i rowerow;2;65.0882723657;-1;3;0;3;65.08827236570423;101.86803824281117;16.90990299958583;51.10864420781627;
droga dla pieszych i rowerow;2;47.1438671344;0;0;0;0;0;85.47042791047029;16.91467774334232;51.10879399558792;
droga dla pieszych i rowerow;2;47.1438671344;-1;2;0;2;47.143867134578564;85.32741314684061;16.915347903864742;51.108833999715245;
droga dla pieszych i rowerow;2;14.9121614453;0;0;0;0;0;101.040414655408;16.908781828226058;51.108774721645254;
droga dla pieszych i rowerow;2;14.9121614453;-1;3;0;3;14.912161445727437;96.33995687495276;16.90899406351346;51.10876589740833;
droga dla pieszych i rowerow;2;227.731736088;0;0;0;0;0;188.9095400309045;17.048339918469964;51.1100041453916;
droga dla pieszych i rowerow;2;227.731736088;-1;62;0;62;227.73173608689964;81.71444950385788;17.050062949302216;51.10912011275284;
droga dla pieszych i rowerow;2;154.201386361;0;0;0;0;0;179.3294861144394;17.02279478028824;51.10981445364456;
droga dla pieszych i rowerow;2;154.201386361;-1;12;0;12;154.2013863616755;188.1941469973354;17.02253456609363;51.108439862129224;
droga dla pieszych i rowerow;2;22.7424637414;0;0;0;0;0;102.4027530743723;16.908463115754135;51.10881385210356;
droga dla pieszych i rowerow;2;22.7424637414;-1;2;0;2;22.742463741014973;101.04116248635113;16.908781828226058;51.108774721645254;
droga dla pieszych i rowerow;2;63.1521706127;0;0;0;0;0;85.32768055858655;16.915347903864742;51.108833999715245;
droga dla pieszych i rowerow;2;63.1521706127;-1;3;0;3;63.15217061298483;83.13461067357107;16.91624446846273;51.10889395692674;
droga dla pieszych i rowerow;2;43.35490335;0;0;0;0;0;83.13462299276057;16.91624446846273;51.10889395692674;
droga dla pieszych i rowerow;2;43.35490335;-1;4;0;4;43.35490334954709;70.08363175407135;16.916852951032133;51.10896102243783;
strefa ruchu uspokojonego 20 i 30 km/h;2;8.17573433203;0;0;0;0;0;102.08654852990395;16.94613364028799;51.118011031398204;
strefa ruchu uspokojonego 20 i 30 km/h;2;8.17573433203;-1;2;0;2;8.175734331961953;102.08031768623077;16.946248155191828;51.11799667390347;
strefa ruchu uspokojonego 20 i 30 km/h;2;15.2803463482;0;0;0;0;0;40.94517622519498;16.956810763858417;51.11785285846425;
strefa ruchu uspokojonego 20 i 30 km/h;2;15.2803463482;-1;2;0;2;15.280346347806615;59.36636916610003;16.95696260030641;51.11794968385848;
lacznik drogowy;1;275.496552597;0;0;0;0;0;184.86647698057925;17.007338300067143;51.07499591784911;
lacznik drogowy;1;275.496552597;-1;8;0;8;275.4965525966212;199.33528383516853;17.006434827581757;51.0726124002045;
lacznik drogowy;1;153.292140852;0;0;0;0;0;197.17278002634737;17.006434827581757;51.0726124002045;
lacznik drogowy;1;153.292140852;-1;5;0;5;153.29214085166973;198.1579804156461;17.005839671153723;51.071286690067105;
droga dla rowerow;2;1.54592147601;0;0;0;0;0;274.52633670980333;16.964004597062434;51.05249617692032;
droga dla rowerow;2;1.54592147601;-1;1;0;1;1.5459214760059663;274.52633670980333;16.963982595969977;51.05249707865313;
lacznik drogowy;2;26.4263739369;0;0;0;0;0;224.38544026580226;16.97269253267877;51.05768707110609;
lacznik drogowy;2;26.4263739369;-1;2;0;2;26.426373936493476;224.390523618856;16.972432651639405;51.05751501404695;
lacznik drogowy;2;34.8465877497;0;0;0;0;0;224.61423125248277;16.972432651639405;51.05751501404695;
lacznik drogowy;2;34.8465877497;-1;1;0;1;34.84658774998535;224.61423125248277;16.972088545072996;51.05728899062398;
lacznik drogowy;1;6.05069195464;0;0;0;0;0;268.5671465087003;16.972432651639405;51.05751501404695;
lacznik drogowy;1;6.05069195464;-1;1;0;1;6.05069195463477;268.5671465087003;16.972346414193023;51.05751289567556;
lacznik drogowy;1;6.73623107977;0;0;0;0;0;137.8604229624296;16.972023092984;51.0573333190672;
lacznik drogowy;1;6.73623107977;-1;1;0;1;6.736231080695021;137.8604229624296;16.972088545072996;51.05728899062398;
droga dla rowerow;2;5.23112801494;0;0;0;0;0;70.38036153444962;16.96913236010466;51.05490187353194;
droga dla rowerow;2;5.23112801494;-1;5;0;5;5.231128015422425;2.8720918789288294;16.969171756720193;51.05493753929522;
lacznik drogowy;1;35.6367004561;0;0;0;0;0;237.9108023588223;16.996969832876744;51.06160872270206;
lacznik drogowy;1;35.6367004561;-1;1;0;1;35.63670045585527;237.9108023588223;16.99654287148864;51.061434866855386;
lacznik drogowy;2;361.490640689;0;0;0;0;0;300.8627399960191;16.99654287148864;51.061434866855386;
lacznik drogowy;2;361.490640689;-1;11;0;11;361.49064068838703;282.53621119751926;16.992128071133557;51.063108858427604;
lacznik drogowy;1;45.1504159079;0;0;0;0;0;144.79677765731037;16.99654287148864;51.061434866855386;
lacznik drogowy;1;45.1504159079;-1;3;0;3;45.15041590915818;115.07402946927834;16.99705221334391;51.06119998072261;
droga dla pieszych i rowerow;2;7.48293406693;0;0;0;0;0;291.4802134181387;17.012675972950564;51.11613744980067;
droga dla pieszych i rowerow;2;7.48293406693;-1;1;0;1;7.482934067054973;291.4802134181387;17.01257601247839;51.11616123839984;
strefa ruchu uspokojonego 20 i 30 km/h;2;157.776675507;0;0;0;0;0;23.926413041259508;17.132354016082118;51.16249854906096;
strefa ruchu uspokojonego 20 i 30 km/h;2;157.776675507;-1;5;0;5;157.7766755080893;20.06593401133798;17.133182320031587;51.16381754349244;
strefa ruchu uspokojonego 20 i 30 km/h;2;213.773743359;0;0;0;0;0;70.14556222135306;16.92296657552611;51.16604530646525;
strefa ruchu uspokojonego 20 i 30 km/h;2;213.773743359;-1;9;0;9;213.77374335722;337.8900769802261;16.92314461114985;51.16747606122361;
strefa ruchu uspokojonego 20 i 30 km/h;2;22.4961162511;0;0;0;0;0;157.22727167156307;16.92303733840577;51.167665933411904;
strefa ruchu uspokojonego 20 i 30 km/h;2;22.4961162511;-1;3;0;3;22.496116251637666;157.88469563603118;16.92314461114985;51.16747606122361;
strefa ruchu uspokojonego 20 i 30 km/h;2;70.1391805626;0;0;0;0;0;69.74770721315869;16.921029805742563;51.165578000801496;
strefa ruchu uspokojonego 20 i 30 km/h;2;70.1391805626;-1;1;0;1;70.1391805626476;69.74770721315869;16.921965372022342;51.165804887137554;
strefa ruchu uspokojonego 20 i 30 km/h;2;74.9645770537;0;0;0;0;0;69.93373435464368;16.921965372022342;51.165804887137554;
strefa ruchu uspokojonego 20 i 30 km/h;2;74.9645770537;-1;2;0;2;74.9645770538068;69.95213319354855;16.92296657552611;51.16604530646525;
strefa ruchu uspokojonego 20 i 30 km/h;2;68.348423358;0;0;0;0;0;71.44449212463063;16.920113382774357;51.16536504687263;
strefa ruchu uspokojonego 20 i 30 km/h;2;68.348423358;-1;3;0;3;68.34842335766457;69.55249954724248;16.921029805742563;51.165578000801496;
strefa ruchu uspokojonego 20 i 30 km/h;2;109.491730012;0;0;0;0;0;42.589309492978764;17.017561118839026;51.13701244739626;
strefa ruchu uspokojonego 20 i 30 km/h;2;109.491730012;-1;5;0;5;109.49173001196647;43.01591401119292;17.01859586574136;51.137750520412055;
